Company Name;Nome;Código CVM;CNPJ;Segmento;Tickers
SANTO ANTONIO ENERGIA S.A.;STO ANTONIO;23388;9391823000160;Energia Elétrica;N/A
SANTOS BRASIL PARTICIPACOES S.A.;SANTOS BRP;17892;2762121000104;Serviços de Apoio e Armazenagem;STBP3
SANTOS ENERGIA PARTICIPACOES S.A;SANTOSENERGI;908277;8685391000137;Não Classificados;N/A
SÃO BARTOLOMEU GERADORA DE ENERGIA RENOVÁVEL S.A.;BARTOLOMEU;910984;26469628000124;Não Classificados;N/A
SAO CARLOS EMPREEND E PARTICIPACOES S.A.;SAO CARLOS;13781;29780061000109;Exploração de Imóveis;SCAR3
SAO FRANCISCO ENERGIA S.A.;SAOFRANCISCO;916174;23865997000148;Não Classificados;N/A
SAO FRANCISCO TEXTIL S.A.;FRANCIS TEXT;518433;2710680000162;Carga Inicial;N/A
SÃO FRANCISCO TRANSMISSÃO DE ENERGIA S.A.;SAO FRANCISC;917528;31095252000175;Não Classificados;N/A
SÃO GABRIEL SANEAMENTO S.A. ;SAO GABRIEL;900018;15186494000118;Não Classificados;N/A
SAO JOAO ENERGETICA S/A;SAOJOAOENERG;912329;9591486000154;Não Classificados;N/A
SAO MARTINHO S.A.;SAO MARTINHO;20516;51466860000156;Açucar e Alcool;SMTO3
SAO PAULO TURISMO S.A.;SPTURIS;9415;62002886000160;Produção de Eventos e Shows;AHEB3, AHEB5, AHEB6
SAO ROQUE ENERGETICA S.A.;SAO ROQUE;900216;15116321000123;Não Classificados;N/A
SAPORE S.A.;SAPORE S.A.;911248;67945071000138;Não Classificados;N/A
SARAIVA EDUCACAO S/A;SARAIVAEDUC;908210;50268838000139;Não Classificados;N/A
SATUS AGER BRASIL-SERVICOS AGROPECUARIOS S.A.. ;SATUS AGER;900496;19371553000189;Não Classificados;N/A
SAVANA COMÉRCIO DE VEÍCULOS LTDA;SAVANA;900123;24706364000150;Não Classificados;N/A
SAVIXX COMERCIO INTERNACIONAL S/A;SAVIXX;900034;28477685000180;Não Classificados;N/A
SAX SA CREDITO FINANCIAMENTO E INVESTIMENTO;SAXCFI;907568;7747410000140;Não Classificados;N/A
SB BONSUCESSO ADMINISTRADORA DE SHOPPINGS S.A.;SBBONSUCESSO;907576;9011240000166;Não Classificados;N/A
SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;SBF COM PROD;25410;6347409000165;Tecidos. Vestuário e Calçados;N/A
SC2 MARANHÃO LOCAÇÃO DE CENTROS COMERCIAIS S.A.;SC2 MARANHÃO;913319;9653566000197;Não Classificados;N/A
SCALA DATA CENTERS S.A.;SCALADATACER;916379;34562112000158;Não Classificados;N/A
SCALINA S/A;SCALINA;907683;61149886000124;Não Classificados;N/A
SCANIA BANCO S/A;SCANIABM;907691;11417016000110;Não Classificados;N/A
SCG III  HOLDING S.A.;SCGIII;907659;15315788000100;Não Classificados;N/A
SCG IV HOLDING S.A.;SCG IV HOLDI;911446;19924678000199;Não Classificados;N/A
SCHEFFER PARTICIPAÇÕES S.A;SCHEFFER;900204;11021773000170;Não Classificados;N/A
SCHULZ S.A.;SCHULZ;14664;84693183000168;Motores . Compressores e Outros;SHUL3, SHUL4
SCM PARTICIPACOES S.A.;SCM;900484;44283333000140;Não Classificados;N/A
SCOTIABANK BRASIL S/A BANCO MULTIPLO;SCOTIABANKBM;902676;29030467000166;Não Classificados;N/A
SCR II Companhia Securitizadora de Créditos Financ;SCRIICOMPSEC;915389;41934448000160;Não Classificados;N/A
SE VINEYARDS TRANSMISSÃO DE ENERGIA S/A;VINEYARDS;910687;28008733000191;Não Classificados;N/A
SEABRAS SAPURA PARTICIPACOES S.A.;SEABRAS;900493;14081225000124;Não Classificados;N/A
SEB SISTEMA EDUCACIONAL BRASILEIRO S.A.;SEB EDUCA BR;911594;56012628000161;Não Classificados;N/A
SECID - SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO;SECID;907675;43395177000147;Não Classificados;N/A
SECULUS DA AMAZONIA INDUSTRIA E COMERCIO S.A.;SECULUS;907584;34516088000110;Não Classificados;N/A
SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS VERT S.A.;SEC VERT S.A.;913921;33824597000148;Não Classificados;N/A
SEEDCORP HO PRODUCAO E COMERCIALIZACAO DE SEMENTES;SEEDCORP;911032;20089631000136;Não Classificados;N/A
SELF IT ACADEMIAS  HOLDING S.A.;SELF IT HOLD;911727;22902694000195;Não Classificados;N/A
SENDAS DISTRIBUIDORA S.A.;ASSAI;25372;6057223000171;Alimentos;ASAI3
SENFF S.A - CREDITO FINANCIAMENTO E INVESTIMENTO;SENFFCFI;907725;11970623000103;Não Classificados;N/A
SENSATTO ENERGIA SA;SENSATTO;917536;27135800000176;Não Classificados;N/A
SEQUOIA LOG S/A;SEQUOIALOG;908137;11916190000108;Não Classificados;N/A
SEQUOIA LOGISTICA E TRANSPORTES S.A;SEQUOIA LOG;25160;1599101000193;Serviços Diversos;N/A
SER EDUCACIONAL S.A.;SER EDUCA;23221;4986320000113;Serviços Educacionais;SEER3
SERENA ENERGIA S.A.;SERENA;26441;42500384000151;Energia Elétrica;SRNA3
SERENA GERACAO S.A;SERENA GER;23426;9149503000106;Energia Elétrica;N/A
SERRA DE IBIAPABA TRANSMISSORA DE ENERGIA S/A;IBIAPABA;910927;29554549000100;Não Classificados;N/A
SERRA DO MEL HOLDING S.A.;SERRA DO MEL;913970;30342595000124;Não Classificados;N/A
SERRA DO SERIDÓ F1 HOLDING S.A.;SERRA DO SER;914986;35785876000175;Não Classificados;N/A
SERRA DO SERIDÓ F2 HOLDING S.A.;SERRA F;900276;43386975000102;Não Classificados;N/A
SERRAS HOLDING  S.A.;SERRAS;908186;20917721000178;Não Classificados;N/A
SERTAO ENERGIAS RENOVAVEIS S/A;SERTAOENERGI;908160;17613432000170;Não Classificados;N/A
SERTAO I SOLAR ENERGIA SPE S.A.;SERTAOISOLAR;908194;23907723000174;Não Classificados;N/A
SERTÃO SOLAR BARREIRAS XIX S.A.;SERTÃOXIX;900071;47239137000167;Não Classificados;N/A
SERTÃO SOLAR BARREIRAS XV S.A;SERTÃOXV;900069;47465916000180;Não Classificados;N/A
SERTÃO SOLAR BARREIRAS XVI S.A.;SERTÃOXVI;900067;47388583000133;Não Classificados;N/A
SERTÃO SOLAR BARREIRAS XVII S.A;SERTÃOXVII;900066;47388621000158;Não Classificados;N/A
SERTÃO SOLAR BARREIRAS XVIII S.A;SERTÃOXVIII;900070;47316553000111;Não Classificados;N/A
SERTÃO SOLAR BARREIRAS XX S.A;SERTÃOXX;900072;47289242000100;Não Classificados;N/A
SERTÃO SOLAR BARREIRAS XXI S.A;SERTÃOXXI;900073;47239099000142;Não Classificados;N/A
SETAH  OPERACOES S.A.;SETAH;908251;19560282000100;Não Classificados;N/A
SETELOC S.A.;SETELOCSA;915835;20611180000236;Não Classificados;N/A
SF 809 PARTICIPACOES SOCIETARIAS S.A.;SF 809;900343;55504603000112;Não Classificados;N/A
SF 810 PARTICIPACOES SOCIETARIAS S.A;SF 810;900344;55504923000172;Não Classificados;N/A
SF 811 PARTICIPACOES SOCIETARIAS S.A.;SF 811;900345;55504820000102;Não Classificados;N/A
SF 812 PARTICIPACOES SOCIETARIAS S.A.;SF 812;900348;55504976000193;Não Classificados;N/A
SF 813 PARTICIPACOES SOCIETARIAS S.A.;SF 813;900347;55534717000105;Não Classificados;N/A
SG EQUIPMENT FINANCE S/A ARRENDAMENTO  MERCANTIL;SGFINANCEAM;904086;62816426000175;Não Classificados;N/A
SHOPPING DO CIDADAO SERVICOS E INFORMATICA S.A.;SHOPCIDADAO;910968;7917303000112;Não Classificados;N/A
SHOPPING METRO ITAQUERA PARTICIPACOES E INVESTIMEN;SHOPP ITAQUE;900196;53059254000141;Não Classificados;N/A
SIDERURGICA J. L. ALIPERTI S.A.;ALIPERTI;12823;61156931000178;Agricultura;APTI3, APTI4
SIERENTZ AGRO BRASIL LTDA.;SIERENTZ;900283;7634590000153;Não Classificados;N/A
SIFCO S.A.;SIFCO;910034;60499605000109;Material Rodoviário;N/A
SILVANIA TRANSMISSORA DE ENERGIA S.A.;SILVANIAENER;916781;41554993000120;Não Classificados;N/A
SIMAK LOCACAO SERVICOS S.A;SIMAK;900289;45754044000145;Não Classificados;N/A
SIMÕES TRANSMISSORA DE ENERGIA ELÉTRICA S.A.;SIMÕES TRANS;913335;31326865000176;Não Classificados;N/A
SIMPAR S.A.;SIMPAR;25003;7415333000120;Holdings Diversificadas;SIMH3
SIMPLEWAY LOCACOES E SERVICOS S.A.;SIMPLEWAYLOC;916718;2763931000177;Não Classificados;N/A
SINART SOCIEDADE NACIONAL DE APOIO RODOVIARIO E TU;SINART SOCIE;900383;13534698000177;Não Classificados;N/A
SINOSSERRA FINANCEIRA SA SOCIEDADE DE CREDITO FINA;SINOSSERRACF;907816;22639377000128;Não Classificados;N/A
SIPCAM NICHINO BRASIL S/A;SIPCAMNICHIN;908038;23361306000179;Não Classificados;N/A
SISTAC - SISTEMAS DE ACESSO S.A.;SISTAC;917655;832397000188;Não Classificados;N/A
SISTEMA ELITE DE ENSINO S.A.;ELITE ENSINO;911628;14011425000100;Não Classificados;N/A
SISTEMA PRODUTOR SAO LOURENCO S/A;LOURENCO;907857;18580161000167;Não Classificados;N/A
SKINSTORE S.A.;SKINSTORE S.A.;917550;12979552000172;Não Classificados;N/A
SKM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;SKM EMP PART;916994;35403949000117;Não Classificados;N/A
SKM KIOTO EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;SKM KIOTO;900024;49947694000168;Não Classificados;N/A
SKM TOKIO EMPREENDIMENTOS E PARTICIPAÇÕES S.A. ;SKM TOKIO;900023;49947660000173;Não Classificados;N/A
SKYSITES AMERICAS S/A;SKYSITES S.A.;911842;16642469000164;Não Classificados;N/A
SL ADMINISTRAÇÃO E PARTICIPAÇÕES LTDA.;SL ADMIN;900229;11915507000191;Não Classificados;N/A
SLC AGRICOLA S.A.;SLC AGRICOLA;20745;89096457000155;Agricultura;SLCE3
SMART  RIO ACADEMIA DE GINASTICA S.A.;SMARTRIO;907923;11135814000150;Não Classificados;N/A
SMART RJ CONCESSIONÁRIA DE ILUMINAÇÃO PÚBLICA SPE;SMART RJ CON;914291;36125692000141;Não Classificados;N/A
SMART.NET HOLDINGS S.A.;SMARTNET;907915;4797621000107;Não Classificados;N/A
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;SMART FIT;24260;7594978000178;Atividades Esportivas;SMFT3
SNB PARTICIPACOES S.A.;SNB PARTICIP;14300;73903718000161;Não Classificado;N/A
SOARES PENIDO CONCESSOES S/A;SPENIDOCONC;908004;10291050000129;Não Classificados;N/A
SOARES PENIDO PARTICIPACOES E EMPREENDIMENTOS S/A;SOARES;908103;45083219000130;Não Classificados;N/A
SOBRAL I SOLAR ENERGIA SPE S.A.;SOBRALSOLAR;907824;23912366000132;Não Classificados;N/A
SOCIEDADE ADMINISTRADORA DE ESTACIONAMENTOS E SERV;SOCADMESTSER;907550;8280626000100;Não Classificados;N/A
SOCIEDADE AGROPECUARIA IMACULADA CONCEICAO LTDA;AGROPECUARIA;900341;29362985000187;Não Classificados;N/A
SOCIEDADE COMERCIAL E IMPORTADORA HERMES S/A;HERMES;904219;33068883000120;Não Classificados;N/A
SOCIEDADE FIDUCIARIA BRASILEIRA SERVICOS NEGOCIOS;BRASILEIRAPA;907733;257427000170;Não Classificados;N/A
SOCIEDADE RADIO E TELEVISAO ALTEROSA SA;RADIOALTEROS;908202;17247925000134;Não Classificados;N/A
SOCINAL S/A CREDITO FINANCIAMENTO E INVESTIMENTO;SOCINALCFI;908012;3881423000156;Não Classificados;N/A
SOFTPLAN PLANEJAMENTO E SISTEMAS S.A.;SOFTPLAN PLA;917531;82845322000104;Não Classificados;N/A
SOLAR SERRA DO MEL B S/A;SOLAR SERRA;917545;44256073000114;Não Classificados;N/A
SOLAR21 TECNOLOGIA E ENERGIA SOLAR LTDA;SOLAR21TECNO;917229;27150825000149;Não Classificados;N/A
SOLARIS EMPREENDIMENTOS S.A.;SOLARIS EMPR;917562;11522323000161;Não Classificados;N/A
SOLARIS EQUIPAMENTOS E SERVICOS S.A.;SOLARIS;907865;1633840000154;Não Classificados;N/A
SOLARIS TRANSMISSÃO DE ENERGIA S.A.;SOLARISTRANS;916858;31095322000195;Não Classificados;N/A
SOLFACIL SECURITIZADORA CREDITO FINANCEIRO S.A.;SOLFACIL SEC;912725;32247733000111;Não Classificados;N/A
SOLFACIL SECURITIZADORA DE CRED.DO AGRONEGOCIO S/A;SOLFACIL SEC;917133;43102277000138;Não Classificados;N/A
SOLFARMA COMERCIO DE PRODUTOS FARMACEUTICOS S/A;SOLFARMA;907832;46054219000174;Não Classificados;N/A
SOLFARMA SECURITIZADORA DE CREDITOS MERCANTIS S.A.;SOLFARMA SEC;913939;40004380000157;Não Classificados;N/A
SOLUZ PARTICIPACOES SA;SOLUZ PARTIC;900517;57633782000113;Não Classificados;N/A
SOLVI ESSENCIS AMBIENTAL S.A.;SOLVI ESSENC;27073;40263170000183;Não Classificados;N/A
SOLVI PARTICIPACOES S.A.;SOLVIPART;907907;2886838000150;Não Classificados;N/A
SOMOS SISTEMAS DE ENSINO S/A;SOMOSENSINO;903815;49323314000114;Não Classificados;N/A
SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S/A;SONDA;907949;1937635000182;Não Classificados;N/A
SONDOTECNICA ENGENHARIA SOLOS S.A.;SONDOTECNICA;10880;33386210000119;Engenharia Consultiva;SOND3, SOND5, SOND6
SONEVA ENERGIAS RENOVÁVEIS S.A.;SONEVA ENERG;917666;48560434000172;Não Classificados;N/A
SONORA ESTANCIA S/A;SON.ESTANCIA;911263;47902283000120;Não Classificados;N/A
SOROCRED CREDITO FINANCIAMENTO E INVESTIMENTO S/A;SOROCREDCFI;908020;4814563000174;Não Classificados;N/A
SOROCRED INSTITUIÇÃO DE PAGAMENTOS S.A.;SOROCRED S.A.;916833;60114865000100;Não Classificados;N/A
SOTRAN S.A. LOGISTICA E TRANSPORTE;SOTRANSALOGI;916239;3286888000169;Não Classificados;N/A
SPE 3R PETROLEUM S.A.;SPE 3R PETRO;913095;33443860000159;Não Classificados;N/A
SPE BOA VISTA 2 ENERGIA S.A;BOAVISTA2;909283;9551294000114;Não Classificados;N/A
SPE BRASIL SOLAIR LOCACAO E ARRENDAMENTO DE PAINEI;SOLAIR;908046;21140194000109;Não Classificados;N/A
SPE HOLDING BEIRA-RIO S.A;SPE;904177;11573100000123;Não Classificados;N/A
SPE MORRO REDONDO ENERGIA RENOVAVEL S.A.;SPE MORRO;900255;46058894000171;Não Classificados;N/A
SPE NOVO NORTE AEROPORTOS S.A.;SPE NOVONORT;900032;48710127000120;Não Classificados;N/A
SPE SAO FRANCISCO EMPREENDIMENTOS IMOBILIARIOS S.A;FRANCISCO;903732;20831148000185;Não Classificados;N/A
SPE TRANSMISSORA DE ENERGIA LINHA VERDE II S.A.;SPE LVERDEII;912782;29532071000117;Não Classificados;N/A
SPE TURBINA 16 ENERGIA S.A.;SPETURBINA16;908079;15008729000181;Não Classificados;N/A
SPE VALE DOURADO ADMINISTRACAO S/A;SPE V DOURAD;900403;55579547000185;Não Classificados;N/A
SPI - SOCIEDADE PARA PARTICIPACOES EM INFRAESTRUTU;SPISA;908087;9719882000114;Não Classificados;N/A
SPIC BRASIL ENERGIA PARTICIPAÇÕES S.A. ;SPICBR;900005;27317702000150;Não Classificados;N/A
SPREAD PARTICIPAÇÕES S.A;SPREADPA;900078;7534805000164;Não Classificados;N/A
SPRINGS GLOBAL PARTICIPACOES S.A.;SPRINGS;20966;7718269000157;Fios e Tecidos;SGPS3
SPRS PLATÃO CAPITAL II S.A.;SPRS PLATAO;917674;49933670000150;Não Classificados;N/A
SR N PARTICIPACOES S.A.;SRNPARTICIPA;917161;22609006000101;Não Classificados;N/A
SRC COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIR;SRCSEC;908145;31345064000158;Não Classificados;N/A
STAR ONE S.A.;STARONE;908301;3964292000170;Não Classificados;N/A
STARA FINANCEIRA S.A. CFI;STARACFI;903773;17359351000196;Não Classificados;N/A
STATE GRID BRAZIL HOLDING S.A.;STATEGRID;908285;11938558000139;Não Classificados;N/A
STERLITE BRAZIL PARTICIPACOES;STERLITEBR;917619;28704797000127;Não Classificados;N/A
STN - SISTEMA DE TRANSMISSAO NORDESTE S.A.;TRANSNORDEST;908319;5991437000158;Não Classificados;N/A
STONE PAGAMENTOS S.A.;STONE PAGA;911164;16501555000157;Não Classificados;N/A
STONECO LTD.;STONE CO;57380;31752270000182;Serviços Financeiros Diversos;STOC31
SUBESTACAO AGUA AZUL SPE S/A;AGUA AZULSPE;911404;24905442000145;Não Classificados;N/A
SUDESTE S.A.;SUDESTE S.A.;16586;2062747000108;Outros;OPSE3
SUGOI S/A;SUGOI S.A.;912022;13584310000142;Não Classificados;N/A
SUHAI SEGURADORA S.A;SUHAI SEG;900097;16825255000123;Não Classificados;N/A
SUL 116 PARTICIPACOES S.A.;SUL 116 PART;16438;1957772000189;Outros;OPTS3
SUL CONCESSÕES E PARTICIPACOES S/A;SULCONCESSO;900061;43277147000136;Não Classificados;N/A
SULASAPAR PARTICIPAÇÕES S.A;SULASAPAR;900237;3759567000134;Não Classificados;N/A
SUPER QUADRA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;SUPER QUADRA;917571;8906429000154;Não Classificados;N/A
SUPERFRIO ARMAZENS GERAIS S.A.;SUPERFRIO;911222;2060862001107;Não Classificados;N/A
SUPERMERCADO BAHAMAS S/A;BAHAMAS S.A.;911958;17745613000150;Não Classificados;N/A
SUPERMERCADO SUPERPÃO S.A.;SUPERPAO S.A.;917570;77883320000161;Não Classificados;N/A
SUPERSIM SECURITIZADORA DE CRÉDITOS FINACEIROS S.A;SUPERSIM SEC;913228;35881094000130;Não Classificados;N/A
SUPERVIA-CONCESSIONARIA DE TRANSPORTE FERROVIARIO;SUPERVIA;908129;2735385000160;Não Classificados;N/A
SUPRIMED PARTICIPAÇÕES S.A.;SUPRIMEDPART;917344;29479531000190;Não Classificados;N/A
SUSTENTA COMERCIALIZADORA DE ENERGIA S.A.;SUSTENTASA;908350;14568419000159;Não Classificados;N/A
SUZANO HOLDING S.A.;SUZANO HOLD;9067;60651809000105;Papel e Celulose;NEMO3, NEMO5, NEMO6
SUZANO S.A.;SUZANO S.A.;13986;16404287000155;Papel e Celulose;SUZB3
SYN PROP E TECH S.A.;SYN PROP TEC;21040;8801621000186;Exploração de Imóveis;SYNE3
T4F ENTRETENIMENTO S.A.;TIME FOR FUN;22454;2860694000162;Produção de Eventos e Shows;SHOW3
TAM LINHAS AEREAS S.A.;TAM L.AEREAS;910042;2012862000160;Não Classificados;N/A
TANGARA ENERGIA S.A.;TANGARA;910075;3573381000196;Não Classificados;N/A
TAURUS ARMAS S.A.;TAURUS ARMAS;6173;92781335000102;Armas e Munições;TASA3, TASA4
TAVEX INDUSTRIA TEXTIL S.A.;TAVEXIND;908806;18612511000120;Não Classificados;N/A
TBA PARTICIPAÇÕES LTDA;TBAPARTI;900077;51102510000100;Não Classificados;N/A
TBM - TEXTIL BEZERRA DE MENEZES S.A.;TBM;519707;7671092000180;Carga Inicial;N/A
TC S.A.;TC;26077;26345998000150;Programas e Serviços;TRAD3
TCC - TRANSMISSORA CAMINHO DO CAFE S.A.;TCC - TRANSM;910257;26796760000140;Não Classificados;N/A
TCI BPO TECNOLOGIA CONHECIMENTO E INFORMACAO S/A;TCIBPO;908442;3311116000130;Não Classificados;N/A
TECHNOS S.A.;TECHNOS;22519;9295063000197;Acessórios;TECN3
TECNISA S.A.;TECNISA;20435;8065557000112;Incorporações;TCSA3
TECNOGERA LOCACAO O E TRANSFORMACAO DE ENERGIA S.A;TECNOGERA;900173;8100057000174;Não Classificados;N/A
TECP - TRANSMISSORA DE ENERGIA CENTRAL PAULISTANA;TECP;900279;49786044000188;Não Classificados;N/A
TECUMSEH DO BRASIL LTDA;TECUMSEH BRA;917657;45361425000164;Não Classificados;N/A
TEGMA GESTAO LOGISTICA S.A.;TEGMA;20800;2351144000118;Transporte Rodoviário;TGMA3
TEGRA INCORPORADORA S.A.;TEGRA INCORP;25844;30213493000109;Incorporações;TEGA3
TEKA-TECELAGEM KUEHNRICH S.A.;TEKA;11223;82636986000155;Fios e Tecidos;TEKA3, TEKA4
TEKNO S.A. - INDUSTRIA E COMERCIO;TEKNO;11231;33467572000134;Artefatos de Ferro e Aço;TKNO3, TKNO4
TELEC BRASILEIRAS S.A. TELEBRAS;TELEBRAS;11258;336701000104;Telecomunicações;TELB3, TELB4
TELEFÔNICA BRASIL S.A;TELEF BRASIL;17671;2558157000162;Telecomunicações;VIVT3
TELEMAR NORTE LESTE S/A ¿ EM RECUPERACAO JUDICIAL;TELEMARNORTE;910067;33000118000179;Não Classificados;N/A
TEMBICI PARTICIPAÇÕES S.A.;TEMBICI PART;914374;13794869000105;Não Classificados;N/A
TENCO SHOPPING CENTERS S.A..;TENCOSHOP;908475;3065552000176;Não Classificados;N/A
TENDA ATACADO LTDA.;TENDA ATACAD;910901;1157555000104;Não Classificados;N/A
TEP TERMOELETRICA POTIGUAR S.A.;TEPTERMOELET;916627;4853028000122;Não Classificados;N/A
TEQUIMAR VILA DO CONDE LOGÍSTICA PORTUÁRIA S.A.;TEQUIMAR VC;914556;34130063000184;Não Classificados;N/A
TEREOS ACUCAR E ENERGIA BRASIL S.A.;TEREOS ACUCA;914952;47080619000117;Açucar e Alcool;N/A
TERMELÉTRICA PERNAMBUCO III S.A.;TERM. PE III;23329;10502676000137;Energia Elétrica;N/A
TERMELETRICA VIANA S.A;VIANA;908814;9043782000110;Não Classificados;N/A
TERMINAIS FLUVIAIS DO BRASIL S/A.;TFB;908483;11389394000138;Não Classificados;N/A
TERMINAL GARAGEM MENEZES CORTES S.A.;MENEZES CORT;18538;2664042000152;Exploração de Imóveis;MNZC3
TERMOPERNAMBUCO S.A.;TERMOPE;19852;3795050000109;Energia Elétrica;N/A
TERP GLBL BRASIL I PARTICIPACOES S.A.;TERP GLBL BR;900510;21748188000120;Não Classificados;N/A
TERRA DE CULTIVO INDS. DE FERT. E RACOES LTDA;TERRAINDSLTD;916114;6105854000119;Não Classificados;N/A
TERRA NOVA DO NORTE MT 1631 GERACAO DE ENERGIA 012;TERRA;900538;55068113000110;Não Classificados;N/A
TERRA SANTA PROPRIEDADES AGRICOLAS S.A.;TERRASANTAPA;26000;40337136000106;Agricultura;LAND3
TERRAMAR INVESTIMENTOS S.A.;TERRAMARINVE;916049;91411181000102;Não Classificados;N/A
TESC - TERMINAL SANTA CATARINA S.A.;TESC TERM SC;909887;1115535000170;Não Classificados;N/A
TEXTIL FARBE SA;TEXTILFARBE;916163;81303463000124;Não Classificados;N/A
TEXTIL RENAUXVIEW S.A.;TEX RENAUX;7544;82982075000180;Fios e Tecidos;TXRX3, TXRX4
THALASSIUS A033.21 PARTICIPAÇÕES S.A;THALASSIUSA0;916148;42152864000179;Não Classificados;N/A
THERMAS DAS AGUAS DE SAO PEDRO LTDA ;THERMAS ASP;900433;64159965000104;Não Classificados;N/A
TIBAGI ENERGIA SPE S.A.;TIBAGI ENERG;911370;23080281000135;Não Classificados;N/A
TIGRE S.A. PARTICIPAÇÕES;TIGRE;26255;84684455000163;Não Classificados;N/A
TIM S.A.;TIM;24929;2421421000111;Telecomunicações;TIMS3
TIVIT TERC. DE PROC.. SERV. E TEC. S.A.;TIVIT;910083;7073027000153;Programas e Serviços;N/A
TMXV2 EFICIENCIA HOLDING S.A;TMXV2 EFICIE;900483;56222172000164;Não Classificados;N/A
TOP SERVICE SERVIÇOS E SISTEMAS S.A;TOPSERVICE;917602;973749000115;Não Classificados;N/A
TOP SERVICE SERVICOS E SISTEMAS S/A;TOP SERVICE;911024;973749000115;Não Classificados;N/A
TOPICO LOCACOES DE GALPOES E EQUIPAMENTOS PARA IND;TOPICO;908582;8259544000184;Não Classificados;N/A
TOSCANA DESENVOLVIMENTO URBANO S/A;TOSCANA;908608;5362905000125;Não Classificados;N/A
TOTAL BIOTECNOLOGIA INDÚSTRIA E COMÉRCIO S.A.;TOTALBIOTECN;915751;7483401000199;Não Classificados;N/A
TOTVS S.A.;TOTVS;19992;53113791000122;Programas e Serviços;TOTS3
TPE - TRANSMISSORA PARAISO DE ENERGIA S.A.;TPE - TRANS;910232;26796739000145;Não Classificados;N/A
TPI - TRIUNFO PARTICIP. E INVEST. S.A.;TRIUNFO PART;19330;3014553000191;Exploração de Rodovias;TPIS3
TRACK & FIELD CO S.A.;TRACK FIELD;25208;59418806000147;Vestuário;TFCO4
TRACTUS CAPITAL INVEST. E PARTICIP. DEBTCO S.A.;TRACTUS CAP;917551;47957696000102;Não Classificados;N/A
TRADEMASTER SERVIÇOS E PARTICIPAÇÕES;TRADEMASTER;911255;19394639000127;Não Classificados;N/A
TRADENER LTDA;TRADENER;900326;2691745000170;Não Classificados;N/A
TRADIMAQ S.A;TRADIMAQ;917577;22320881000160;Não Classificados;N/A
TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A.;TRANSBRASIL;22225;9074183000164;Não Classificado;N/A
TRANSENERGIA RENOVÁVEL S.A.;TRANSENERGIA;914937;10553895000145;Não Classificados;N/A
TRANSENERGIA SÃO PAULO S.A.;TRANSSP;915124;10997565000149;Não Classificados;N/A
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;TAESA;20257;7859971000130;Energia Elétrica;TAEE3, TAEE4, TAEE11, TAEE-DEB51
TRANSMISSORA DE ENERGIA CAMPINAS-ITATIBA SPE S.A.;TRAMSITATIBA;911636;24917078000133;Não Classificados;N/A
TRANSMISSORA MATOGROSSENSE DE ENERGIA S.A. TME;TME S.A.;913145;10994254000126;Não Classificados;N/A
TRANSMISSORA RIO-MINAS SPE S.A. ;TRANS RIOMIN;900016;36238971000111;Não Classificados;N/A
TRANSMISSORA SERTANEJA DE ELETRICIDADE S.A;SERTANEJA;910935;26885182000119;Não Classificados;N/A
TRANSMISSORA SUL BRASILEIRA DE ENERGIA S.A.;SULBRASILEIR;908756;14820905000112;Não Classificados;N/A
TRANSMISSORA SUL LITORANEA DE ENERGIA S/A - TSLE;SULLITORANEA;908772;16383969000129;Não Classificados;N/A
TRANSNORTE ENERGIA S.A.;TRANSN ENERG;900221;14683671000109;Não Classificados;N/A
TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG;TAG S.A.;912238;6248349000123;Não Classificados;N/A
